Epoch,Train Loss,Test Loss
0,0.8239645198122967,0.2785286501388681
1,0.26487394094648314,0.2433831361598109
2,0.23564995861133198,0.21960078832942645
3,0.21622976997891152,0.20407419097270474
4,0.20525444961821268,0.19663685826241487
5,0.19856396703957863,0.19123002039491654
6,0.19373713999679826,0.1882149705911833
7,0.19016758420343155,0.1860357164261647
8,0.18744621970807523,0.18158530332721398
9,0.1850721074639629,0.17968409396841634
10,0.18313220887657256,0.1799614481023222
11,0.1813206164248235,0.17637191757482532
12,0.17965136230825945,0.1740550689120709
13,0.1780608144583366,0.1724594177561792
14,0.17666982971092715,0.17131384061010518
15,0.17535961376054388,0.16962652187257654
16,0.17419282731921135,0.1688802944996382
17,0.17301227956814894,0.16880136234814383
18,0.17190989934206588,0.16661520022265613
19,0.17080576626071683,0.1668034736234299
20,0.16971722609794976,0.16420670339364699
21,0.16856681111773178,0.16340636904079148
22,0.16743828709520675,0.16329183631976213
23,0.1662192145308467,0.1611536347872895
24,0.1651156294529059,0.16139765803505984
25,0.16400814580148776,0.15791051244891063
26,0.16288175143795203,0.15945547370649837
27,0.16178797072020518,0.15759839533113754
28,0.1607087443905129,0.15633717957544357
29,0.15970886067680534,0.15504380300004772
30,0.1585270811090407,0.1529440381798684
31,0.15733986430511085,0.15292686670286906
32,0.15605189184541138,0.1515816602906409
33,0.15461599307675902,0.14901573348689823
34,0.15321126472710792,0.14899716443133554
35,0.15177701786771136,0.14638655501970566
36,0.1503627837536432,0.14477221061369838
37,0.1490232815082162,0.14533464768288157
38,0.14785482810191178,0.14175756442007323
39,0.1467321589211542,0.14141515623157908
40,0.1455662395503669,0.14025643871382848
41,0.14458599673254038,0.1412018407689158
42,0.14367012832192091,0.13812973418749955
43,0.142734508896227,0.13795565377329774
44,0.14198867072884513,0.13731984162744132
45,0.14118958243138524,0.13622339025620753
46,0.14034541704396905,0.1347497497933048
47,0.1396831322141376,0.1345427005974567
48,0.13904281443567323,0.13326477247297341
49,0.13839293735459376,0.13378540758339055
50,0.13780061709884878,0.13460736455974362
51,0.13730884892497908,0.1320004087406582
52,0.1368411786276104,0.13164212245216528
53,0.13636889322344636,0.13162797499020637
54,0.13596539148520853,0.13114668525722697
55,0.13546642712203985,0.13058163429347064
56,0.1350490378485602,0.12949797887444414
57,0.1347009349229251,0.12987975569116741
58,0.134293775244816,0.1302713006707412
59,0.13397281792298377,0.129981153321817
60,0.13354879562975358,0.13003982495481595
61,0.1332280263179317,0.1292757329144981
62,0.13292991656174025,0.12779882678233537
63,0.13252740718956196,0.1274037294759722
64,0.1321990703693626,0.12875146739385548
65,0.13188140926408976,0.12671546806661652
66,0.13155189994929753,0.12793538154203554
67,0.13124107927201778,0.12686904182008482
68,0.13090755264386217,0.1268485638418838
69,0.1306173744529015,0.12612508301306655
70,0.1303271821554383,0.12716744478397493
71,0.130075542374617,0.1267964845918435
72,0.12978720564215326,0.12475491367753108
73,0.1295420525829419,0.12645757653779163
74,0.12932379625656104,0.12393780818952624
75,0.1290791672131504,0.12406530719681438
76,0.12883458955265747,0.12488845892588135
77,0.12859850992963523,0.1234714357171884
78,0.12837239080963495,0.12274617098612481
79,0.1281203782714644,0.1233381424992035
80,0.12790398313905488,0.12310029404535804
81,0.1276952355418464,0.12282414558404196
82,0.1275344637167891,0.12302924033272594
83,0.12726294431418178,0.12150980925179025
84,0.12706821326007114,0.12390341953393938
85,0.12688042990674456,0.12323720055857908
86,0.1266363321483038,0.12118496421782012
87,0.12639531461532127,0.12161586680068623
88,0.1261047147007143,0.12486378414275222
89,0.12573531385933823,0.11995083824622281
90,0.1255049191378422,0.11960168328171254
91,0.12528464059177752,0.1224280624802412
92,0.12511861165215502,0.12001061155533063
93,0.12492548442070688,0.11982280027521526
94,0.12468215333928045,0.11934709980697242
95,0.12451277202249388,0.11920013697638147
96,0.1243492931745548,0.12013685758464165
97,0.12411697441162413,0.12072785509280666
98,0.12397119547940082,0.11903082720138833
99,0.12376733161823833,0.11928269047552474
