Epoch,Train Loss,Test Loss
0,1.470830937102566,0.7223909229869472
1,0.5015116719917848,0.3655183432143474
2,0.31866990248578153,0.2912254116267913
3,0.27872985850772386,0.274035072568447
4,0.26704609158842146,0.2664426118719207
5,0.26289401431029774,0.2645383008507212
6,0.2612463236307204,0.26329335080428684
7,0.2603539107599943,0.26247731786283207
8,0.25981011462395004,0.2626264442035678
9,0.2594011295354003,0.26309674727096527
10,0.2591338514327585,0.26150232745059315
11,0.258901459982424,0.261167263194112
12,0.2586940875598348,0.26138520973714036
13,0.25857465647372196,0.2612890569215188
14,0.2584579804077853,0.2616370857878628
15,0.2583215265354007,0.26130752660845463
16,0.2582373243013656,0.26083026320288555
17,0.2581809598804632,0.26052877037934286
18,0.258107066126883,0.2610561677352658
19,0.258027955294959,0.2603252420360321
20,0.25799549292333757,0.2606550522091407
21,0.2579396748108011,0.2606997737037263
22,0.25789154965180483,0.26065149015305206
23,0.2578751517701334,0.2625894831686435
24,0.2578161287148857,0.2605316027103325
25,0.257812527067198,0.2604950991539725
26,0.2577406697349813,0.2608263071849635
27,0.2577124915683459,0.2601442908229617
28,0.25768718918606665,0.26054588891299907
29,0.25766714871513574,0.25991945966294666
30,0.2576469053362692,0.2602608790679253
31,0.2576229585395983,0.26019302391790805
32,0.25755284973486636,0.26055902341030784
33,0.25753560594010316,0.2626135004537436
34,0.25753390785602104,0.2606902014999568
35,0.2575262678939945,0.26000483429368826
36,0.25750156152083925,0.26040282043082497
37,0.2575157756427427,0.26022499256497755
38,0.257449699428684,0.25991646216498726
39,0.25741828725249194,0.2613687658022701
