Epoch,Train Loss,Test Loss
0,0.5844026461474072,0.07423351519954047
1,0.058700899300244955,0.055630315384761916
2,0.05355702085829527,0.054694751404318426
3,0.05306546881923535,0.05439239264335635
4,0.05291047001589562,0.054317513114284434
5,0.052852089536496914,0.054157369635091504
6,0.05279744230792602,0.05413816598610603
7,0.05275157187401329,0.05410982105787628
8,0.05270879763206491,0.05398907337896425
9,0.052695613499188866,0.054251896842480996
10,0.05265630705479867,0.05404616481468268
11,0.052648589847278965,0.05409023780463485
12,0.052628014236145416,0.05397893520518774
13,0.05262406936377875,0.05407631101974803
14,0.052623836309037164,0.05454148092067548
15,0.05260017839362635,0.05437039715792552
16,0.052605438099212504,0.05410889741505417
17,0.05258533532446151,0.05421350291733852
18,0.052578398850548026,0.053911345964778506
19,0.052585636329795966,0.05404437876549144
20,0.05257536191852251,0.05423897594892565
21,0.052554386458045235,0.05391603438534749
22,0.052554209989763234,0.054308231895051455
23,0.05254926390576411,0.05393180354240619
24,0.05255842020721491,0.05402596748652743
25,0.052536675643461726,0.053881358117464674
26,0.05253938486729885,0.054061964423140124
27,0.05254113734379159,0.05383117817806316
28,0.0525327790783081,0.054326457417875985
29,0.052518169904608066,0.05388769831091169
30,0.052535552278631006,0.05390253458206965
31,0.052515412136213115,0.05400758397227257
32,0.052512365992497485,0.05408500876582167
33,0.052515360539225404,0.053941910931187255
34,0.05251186362321365,0.05390591238366534
35,0.052503920246574604,0.053847171824862636
36,0.05250104006566597,0.05394915318542722
37,0.05250527788304714,0.05405679426555231
38,0.05249693869583062,0.054203700840876876
39,0.052498384086014094,0.05380983255116641
